name,address,lat,lng,category,,
"무역센터 위 (공항버스정류장 인근) 정류소(버스, 택시 등)",서울 강남구 테헤란로 521,37.509192 ,127.060807 ,4,,
무역센터 도로변(횡단보도 포함),서울 강남구 영동대로 513,37.511824 ,127.059159 ,4,,
"인터콘티넨탈호텔 정류소(버스, 택시 등)",서울 강남구 테헤란로 521,37.509192 ,127.060807 ,4,,
삼성역6번 출구 지하철역 입구,서울 강남구 삼성동 111-8,37.514463 ,127.060098 ,4,,
삼성역7번 출구 지하철역 입구,서울 강남구 삼성동 111-8,37.514463 ,127.060098 ,4,,
"한국산업은행 강남지점 정류소(버스, 택시 등)",서울 강남구 영동대로 421,37.507001 ,127.063532 ,4,,
한전앞 도로변(횡단보도 포함),서울 강남구 영동대로 512,37.511930 ,127.064640 ,4,,
"GM대우 정류소(버스, 택시 등)",서울 강남구 영동대로 340,37.505065 ,127.065830 ,4,,
청담역1번출구 지하철역 입구,서울 강남구 삼성동 111-8,37.514463 ,127.060098 ,4,,
청담역14번 출구 지하철역 입구,서울 강남구 청담동 77-4,37.523199 ,127.055354 ,4,,
"우리은행 청담동금융센터 정류소(버스, 택시 등)",서울 강남구 영동대로 708,37.521057 ,127.057137 ,4,,
국민은행 청담영동지점 도로변(횡단보도 포함),서울 강남구 영동대로 720,37.522188 ,127.056461 ,4,,
"영동낙지(제일정형외과) 정류소(버스, 택시 등)",서울 강남구 영동대로 726,37.522821 ,127.056141 ,4,,
미켈란(삼성동 147-2) 도로변(횡단보도 포함),서울 강남구 봉은사로 516,37.513237 ,127.055996 ,4,,
한국촌(삼성동 153-29) 도로변(횡단보도 포함),서울시 강남구 테헤란로87길 57,37.511287 ,127.057191 ,4,,
심스빌딩 도로변(횡단보도 포함),서울 강남구 테헤란로87길 39,37.510340 ,127.057643 ,4,,
K타워(삼성동 158-23) 도로변(횡단보도 포함),서울 강남구 테헤란로 513,37.508025 ,127.058888 ,4,,
세븐럭카지노 도로변(횡단보도 포함),서울 강남구 테헤란로87길 58,37.512015 ,127.057540 ,4,,
"서울의료원 정류소(버스, 택시 등)",서울 강남구 봉은사로114길 43,37.513036 ,127.066655 ,4,,
서울의료원 도로변(횡단보도 포함),서울 강남구 봉은사로114길 43,37.513036 ,127.066655 ,4,,
현대오트론 도로변(횡단보도 포함),서울 강남구 테헤란로113길 12,37.511293 ,127.066530 ,4,,
24길2번지 (버스정류장 ID:20-157) 버스정류장 옆,서울 동작구 노량진로24길 2,37.512388 ,126.953050 ,4,,
248번지(노들지구대 앞) 가로변,서울 동작구 노량진로 248,37.512402 ,126.953637 ,4,,
노들역 (버스정류장 ID:20-014) 중앙차로 버스정류장,서울 동작구 노량진로 226,37.512491 ,126.950941 ,4,,
224번지(노량진우체국) 가로변,서울 동작구 노량진로 224,37.512465 ,126.950636 ,4,,
노들역 (버스정류장 ID:20-013) 중앙차로 버스정류장,서울 동작구 노량진로 212,37.512623 ,126.949511 ,4,,
동작구청앞 버스정류장 (버스정류장 ID:20-944) 가로변,서울 동작구 국사봉길 42,37.497680 ,126.929980 ,4,,
191(사육신묘앞) 가로변,서울 동작구 노량진로 191,37.513458 ,126.949411 ,4,,
16길 33번지 가로변,서울 동작구 노량진로 16길 33,37.512059 ,126.944174 ,4,,
223번지 가로변,서울 동작구 노량진로 223,37.512969 ,126.950792 ,4,,
112번지(다이소 앞) 가로변,서울 동작구 만양로 112,37.513336 ,126.944421 ,4,,
노량진동 116-2(한성주창장앞) 가로변,서울 동작구 만양로 112,37.513336 ,126.944421 ,4,,
143-1번지 가로변,서울 동작구 장승배기로 143-1,37.510448 ,126.939943 ,4,,
102(나이스가이 헤어숍) 가로변,서울 동작구 장승배기로 102,37.506731 ,126.939984 ,4,,
124번지 가로변,서울 동작구 노량진로 124,37.513273 ,126.939619 ,4,,
160(노량진초등학교 앞) 가로변,서울 동작구 장승배기로 160,37.511750 ,126.940824 ,4,,
128번지(기업은행 앞) 가로변,서울 동작구 장승배기로 128,37.508949 ,126.940744 ,4,,
노량진로 152-1(해박난치과) 가로변,서울 동작구 노량진로 152-1,37.513456 ,126.942857 ,4,,
53길39번지 (버스정류장 ID:20-244) 마을버스정류장 옆,서울 동작구 상도로53길 41,37.500849 ,126.953537 ,4,,
268번지 가로변,서울 동작구 양녕로 268,37.503500 ,126.948856 ,4,,
1길17 동양아파트 (버스정류장 ID:20-917) 가로변,서울 동작구 서달로 61,37.499608 ,126.960164 ,4,,
봉현초등학교 (버스정류장 ID:20-167) 버스정류장 옆,서울 관악구 성현로 117,37.491217 ,126.955352 ,4,,
383-1 번지 가로변,서울 동작구 상도로 383-1,37.494937 ,126.955187 ,4,,
357번지 (버스정류장 ID:20-165) 가로변,서울 동작구 상도로 364-1,37.496074 ,126.953425 ,4,,
22번지 (버스정류장 ID:20-169) 버스정류장 옆,서울 동작구 사당로 24-1,37.495072 ,126.957133 ,4,,
352번지 가로변,서울 동작구 상도로 352,37.496989 ,126.952614 ,4,,
267(상도역3번출구 옆) 가로변,서울 동작구 상도로 267,37.503580 ,126.947686 ,4,,
6번지(백두공인중개사) 가로변,서울 동작구 만양로 6,37.504982 ,126.946789 ,4,,
숭실대별관앞 (버스정류장 ID:20-172) 버스정류장 옆,서울 동작구 서달로 4,37.495102 ,126.961243 ,4,,
134번지 가로변,서울 동작구 상도로 134,37.502025 ,126.934776 ,4,,
269-1번지 가로변,서울 동작구 양녕로 269-1,37.504040 ,126.948784 ,4,,
156번지 가로변,서울 동작구 상도로 156,37.503215 ,126.936603 ,4,,
73번지(상도치안센타 옆) 마을버스정류장 옆,서울 동작구 장승배기로 73,37.504162 ,126.939116 ,4,,
78번지 가로변,서울 동작구 장승배기로 78,37.504606 ,126.939511 ,4,,
147번지 가로변,서울 동작구 상도로 78,37.499545 ,126.929148 ,4,,
181번지 가로변,서울 동작구 상도로 181,37.504958 ,126.938831 ,4,,
동작보건소 (버스정류장 ID:20-153) 버스정류장 옆,서울 동작구 상도로 207,37.505571 ,126.941856 ,4,,
경향렉스빌 (버스정류장 ID:20-222) 마을버스정류장 옆,서울 동작구 양녕로 167,37.497030 ,126.941963 ,4,,
94번지(주작나무 한의원 앞) 가로변,서울 동작구 상도로 94,37.499763 ,126.931153 ,4,,
104번지(왕세숫대야냉면) 가로변,서울 동작구 보라매로 104,37.498434 ,126.928312 ,4,,
101번지(삼거리 왕만두) 가로변,서울 동작구 보라매로 101,37.498328 ,126.927853 ,4,,
서울공업고등학교 (버스정류장 ID:20-144) 버스정류장 옆,서울 동작구 상도로 5,37.500312 ,126.921217 ,4,,
16번지 가로변,서울 동작구 상도로 16,37.499718 ,126.922318 ,4,,
강남중학교 (버스정류장 ID: 20-006) 버스 중앙차로,서울 동작구 여의대방로 188-1,37.503703 ,126.922013 ,4,,
22번지 우성아파트 (버스정류장 ID:20-927) 마을버스정류장 옆,서울 동작구 여의대방로 8,37.493104 ,126.910602 ,4,,
교수아파트 (버스정류장 ID:20-928) 버스정류장 옆,서울 동작구 여의대방로10길 14,37.496328 ,126.913964 ,4,,
2-5 (버스정류장 ID:20-207) 마을버스정류장 옆,서울 동작구 신대방동 702-9,37.486855 ,126.911606 ,4,,
6번지 (버스정류장 ID:20-107) 가로변,서울 동작구 알마타길 6,37.509857 ,126.924954 ,4,,
동작상떼빌아파트 (버스정류장 ID:20-001) 버스 중앙차로,서울 동작구 시흥대로 606,37.486492 ,126.905526 ,4,,
123번지(대방할인마트 앞) 가로변,서울 동작구 등용로 123,37.512105 ,126.931724 ,4,,
현대아파트 (버스정류장 ID:20-007) 버스중앙차로,서울 동작구 노량진로 48,37.513009 ,126.931093 ,4,,
현대아파트유한양행 (버스정류장 ID:20-008) 버스중앙차로,서울 동작구 노량진로 53,37.513940 ,126.934358 ,4,,
40번지 (버스정류장 ID:20-593) 마을버스정류장 옆,서울 동작구 등용로 40-2,37.505851 ,126.934359 ,4,,
15길 8-12(흑석역4번출구) 지하철 9호선 옆,서울 동작구 흑석동 4,37.508502 ,126.964009 ,4,,
124번지(조선일보뉴지엄) 가로변,서울 동작구 현충로 124,37.506293 ,126.967146 ,4,,
흑석동 효사정 앞 (버스정류장 ID:20-123) 버스정류장 옆,서울 동작구 현충로2길 4,37.511479 ,126.960450 ,4,,
108번지 가로변,서울 동작구 현충로 108,37.507358 ,126.965342 ,4,,
동작실버센터입구 (버스정류장 ID:20-251) 버스정류장 옆,서울특별시 동작구 현충로 4,37.513073 ,126.956557 ,4,,
4번지 효사정 앞 (버스정류장 ID:20-124) 버스정류장 옆,서울 동작구 현충로2길 4,37.511479 ,126.960450 ,4,,
151번지 (버스정류장 ID:20-130) 버스정류장 옆,서울 동작구 현충로 151,37.506779 ,126.968934 ,4,,
111번지 (버스정류장 ID:20-127)  버스정류장 옆,서울 동작구 현충로 105,37.507837 ,126.965609 ,4,,
158번지 가로변,서울 동작구 서달로 158,37.507068 ,126.962330 ,4,,
경문고등학교 (버스정류장 ID:22-031) 중앙차로,서울 서초구 동작대로 156,37.490408 ,126.983032 ,4,,
경문고교 배나무골앞 (버스정류장 ID:20-017) 중앙차로,서울 서초구 동작대로 164,37.491288 ,126.983059 ,4,,
171번지(경문고앞) 가로변,서울 동작구 동작대로 171,37.493419 ,126.982273 ,4,,
정금마을 (버스정류장 ID:22-033) 중앙차로,서울 서초구 동작대로 188,37.493301 ,126.983094 ,4,,
정금마을 방배경찰서 (버스정류장 ID:20-016) 중앙차로,서울 강남구 강남대로 574,37.513103 ,127.020859 ,4,,
235번지 깨마을 (버스정류장 ID:20-015) 버스 중앙차로,서울 동작구 동작대로 235,37.497745 ,126.983193 ,4,,
239번지 가로변,서울 동작구 동작대로 239,37.498167 ,126.983395 ,4,,
국립현충원( (버스정류장 ID:20-133) 버스정류장 옆,서울 동작구 동작동 193,37.501771 ,126.976562 ,4,,
국립현충원( (버스정류장 ID:20-134) 버스정류장 옆,서울 동작구 현충로 지하 220,37.503067 ,126.977937 ,4,,
남성시장 (버스정류장 ID:20-018) 버스중앙차로,서울 동작구 동작대로 135,37.488703 ,126.981970 ,4,,
남성시장 (버스정류장 ID:22-029) 버스중앙차로,서울 서초구 동광로12가길 42,37.487518 ,126.982601 ,4,,
101번지(다비치안경 앞) 가로변,서울 동작구 동작대로 101,37.485668 ,126.981675 ,4,,
121번지(미샤 앞) 가로변,서울 동작구 동작대로 121,37.487480 ,126.981860 ,4,,
23길2(세븐일레븐 앞) 가로변,서울 동작구 사당로23길 2,37.484192 ,126.977406 ,4,,
사당시장 (버스정류장 ID:20-180) 버스정류장 옆,서울 동작구 사당로 227,37.483758 ,126.973199 ,4,,
남성역 (버스정류장 ID:20-178) 버스정류장 옆,서울 동작구 사당로13길 31,37.485803 ,126.971255 ,4,,
300번지 (버스정류장 ID: 20-184) 버스정류장 옆,서울 동작구 사당로 300,37.484379 ,126.980282 ,4,,
254번지 (버스정류장 ID:20-252) 버스정류장 옆,서울특별시 동작구 사당로 258,37.483351 ,126.976382 ,4,,
138(사당지구대 앞) 가로변,서울 동작구 사당로 138,37.488959 ,126.965703 ,4,,
19(한국전력 앞) 지하철 옆,서울 동작구 동작대로 19,37.478309 ,126.980959 ,4,,
27번지(IBK기업은행 앞) 가로변,서울 동작구 동작대로 27,37.478923 ,126.981246 ,4,,
67번지(더본병원 앞) 가로변,서울 동작구 동작대로 67,37.482547 ,126.981481 ,4,,
방배노인복지관  (버스정류장 ID: 20-020) 버스 중앙차로,서울 동작구 동작대로 43,37.480418 ,126.981456 ,4,,
이수역 (버스정류장 ID:20-027) 버스정류장 옆,서울 서초구 동작대로 68,37.482582 ,126.982342 ,4,,
사당동우체국앞 (버스정류장 ID:20-019) 가로변,서울 동작구 동작대로 75,37.483379 ,126.981411 ,4,,
천수공원앞(사당역7번출구) 가로변,서울 동작구 사당동 1043-16,37.476917 ,126.981155 ,4,,
2019번지 가로변,서울 동작구 남부순환로 2019,37.476250 ,126.972997 ,4,,
2069번지 가로변,서울 동작구 남부순환로 2069,37.476935 ,126.978778 ,4,,
106-5 번지 가로변,서울 동작구 흑석로 106-5,37.507892 ,126.961459 ,4,,
108(신한은행) (버스정류장 ID:20194) 버스정류장 옆,서울 동작구 흑석로 108,37.508045 ,126.961344 ,4,,
114-5(올리브 영) 가로변,서울 동작구 노량진로 114,37.513011 ,126.938612 ,4,,
만양로3길20 신동아리버파크 가로변,서울 동작구 만양로3길 20,37.508211 ,126.946119 ,4,,
노들역앞 정류장 (버스정류장 ID:20-247) 버스정류장 옆,서울 동작구 노량진로 247,37.514531 ,126.952430 ,4,,
강남교회 앞 정류장 (버스정류장 ID:20-819) 버스정류장 옆,서울 동작구 만양로 76,37.510326 ,126.945102 ,4,,
노량진역앞 7번출구 지하철역 앞,서울 동작구 노량진동 60-11,37.513585 ,126.940905 ,4,,
노량진로 223 (버스정류장 ID:20-121) 가로변,서울 동작구 노량진로 225,37.512953 ,126.950990 ,4,,
사당로 285(이디야 커피숍 앞) 가로변,서울 동작구 사당로 285,37.484649 ,126.979183 ,4,,
태평백화점 앞 가로변,서울특별시 동작구 동작대로 115,37.486876 ,126.981665 ,4,,
남부순환로 2057(다이소 앞) 가로변,서울 동작구 남부순환로 2057,37.476934 ,126.977360 ,4,,
총신대 (버스정류장 ID:20-174) 버스정류장 옆,서울 동작구 사당로 138,37.488959 ,126.965703 ,4,,
172번지(새마을금고 앞) 가로변,서울 동작구 사당로 172,37.486496 ,126.967897 ,4,,
남성초등학교 (버스정류장 ID:20-496) 버스정류장 옆,서울 동작구 사당로 261,37.483808 ,126.976573 ,4,,
194 (버스정류장 ID:20-600) 버스정류장 옆,서울 동작구 사당로 192,37.485168 ,126.969523 ,4,,
대림로 14 (버스정류장 ID:20-208) 버스정류장 옆,서울 동작구 대림로 12-1,37.487460 ,126.911770 ,4,,
등용로 96 (버스정류장 ID:20-106) 버스정류장 옆,서울 동작구 여의대방로44길 10,37.507361 ,126.926091 ,4,,
658(올리브 영 앞) 가로변,서울 동작구 시흥대로 658,37.490375 ,126.908077 ,4,,
126 가로변,서울 동작구 여의대방로 126,37.498140 ,126.920555 ,4,,
177번지 (버스정류장 ID:20-892) 마을버스정류장 옆,서울 동작구 양녕로 177,37.497152 ,126.942933 ,4,,
상도로 357 (버스정류장 ID:20-166) 버스정류장 옆,서울 동작구 상도로 357,37.496940 ,126.953541 ,4,,
중앙하이츠빌 아파트 (버스정류장 ID:20-162) 버스정류장 옆,서울 동작구 상도동 462-1,37.498720 ,126.950959 ,4,,
상도시장 (버스정류장 ID:20-160) 버스정류장 옆,서울 동작구 상도로 290,37.501681 ,126.948609 ,4,,
16-1번지 가로변,서울 동작구 장승배기로 16-1,37.500002 ,126.942885 ,4,,
"양재역 3,4번출구사이 도로변(횡단보도 포함)",서울 강남구 도곡동 958-3,37.484607 ,127.035036 ,4,,
도곡동 949-3 도로변(횡단보도 포함),서울 강남구 강남대로 262,37.486960 ,127.033445 ,4,,
역삼동 837 도로변(횡단보도 포함),서울 강남구 강남대로 318,37.491569 ,127.031180 ,4,,
"역삼동 826-22 정류소(버스, 택시 등)",서울 강남구 강남대로 368,37.495728 ,127.029258 ,4,,
강남역 2번출구 앞 지하철역 입구,서울 강남구 역삼동 825-13,37.497408 ,127.028349 ,4,,
강남역 1번출구 앞 지하철역 입구,서울 강남구 역삼동 804,37.501249 ,127.038332 ,4,,
역삼동 캠브리지빌딩 앞 정류소(버스 택시 등),서울 강남구 역삼동 825-18,37.498084 ,127.029389 ,4,,
역삼동 735 정류소(버스 택시 등),서울 강남구 역삼동 735,37.499268 ,127.033042 ,4,,
역삼역 3번출구 앞 지하철역 입구,서울 강남구 역삼동 736-6,37.499995 ,127.035415 ,4,,
역삼동 718-2 정류소(버스 택시 등) ,서울 강남구 역삼동 718-2,37.501108 ,127.039022 ,4,,
역삼동 706-1 정류소(버스 택시 등) ,서울 강남구 역삼동 706-1 정류소,37.502592 ,127.044102 ,4,,
역삼동 선릉역 4번출구 앞 정류소(버스 택시 등) ,서울 강남구 역삼1동,37.495417 ,127.033201 ,4,,
대치동 선릉역 1번출구 방면 정류소(버스 택시 등) ,서울 강남구 대치동 1011,37.507163 ,127.058021 ,4,,
대치동 890-6 도로변(횡단보도 포함),대치동 890-6 도로변,37.504856 ,127.051540 ,4,,
대치동 945-2 정류소(버스 택시 등) ,대치동945-2 정류소,37.507964 ,127.061604 ,4,,
대치동 997-4 도로변(횡단보도 포함) ,대치동 997-4 도로변,37.509265 ,127.066383 ,4,,
대치동 998 정류소(버스 택시 등) ,대치동 998 정류소,37.509367 ,127.067100 ,4,,
삼성역 1번출구앞 도로변(횡단보도 포함) ,서울 강남구 대치동 995,37.503190 ,127.066251 ,4,,
테헤란로 432 DB금융센터빌딩 정류소(버스 택시 등),서울 강남구 테헤란로 432,37.505881 ,127.054811 ,4,,
대치동 892 포스코빌딩 정류소(버스 택시 등),대치동 892 포스코빌딩 정류소,37.505790 ,127.056153 ,4,,
대치동 892 포스코빌딩 도로변(횡단보도 포함),대치동 892 포스코빌딩 도로변,37.505790 ,127.056153 ,4,,
504 해성1빌딩 정류소(버스 택시 등),테헤란로 504 해성1빌딩 정류소,37.506627 ,127.057347 ,4,,
510 루첸타워 도로변(횡단보도 포함),테헤란로 510 루첸타워 정류소,37.507002 ,127.058656 ,4,,
대치동 961 도로변(횡단보도 포함),대치동 961 도로변,37.503023 ,127.059110 ,4,,
대치동 966-5 정류소(버스 택시 등),대치동 966-5 정류소,37.503975 ,127.062416 ,4,,
역삼동 개나리sk뷰아파트상가 정류소(버스 택시 등),역삼동 716-4,37.500547 ,127.050330 ,4,,
대치동 986-6 도로변(횡단보도 포함),대치동 986-6 도로변,37.500322 ,127.064499 ,4,,
대치동 941-20 도로변(횡단보도 포함),대치동 941-20 도로변,37.498988 ,127.060071 ,4,,
대치동 939-21 도로변(횡단보도 포함),대치동 939-21 도로변,37.497817 ,127.056465 ,4,,
대치동 938-23 도로변(횡단보도 포함),대치동 938-23 도로변,37.497318 ,127.054968 ,4,,
대치동 1024-4 도로변(횡단보도 포함),대치동 1024-4 도로변,37.497009 ,127.056259 ,4,,
대치동 1022-1 도로변(횡단보도 포함),대치동 1022-1 도로변,37.497877 ,127.058633 ,4,,
대치동 1021-8 도로변(횡단보도 포함),대치동 1021-8 도로변,37.498395 ,127.060644 ,4,,
대치동 989-1 도로변(횡단보도 포함),대치동 989-1 도로변,37.498813 ,127.061643 ,4,,
대치동 990-1 정류소(버스 택시 등),대치동 990-1 정류소,37.499416 ,127.063445 ,4,,
역삼동 한티역 7번출구 앞 정류소(버스 택시 등),서울 강남구 역삼2동,37.495964 ,127.046839 ,4,,
역삼동 785-15 도로변(횡단보도 포함),역삼동 785-15 도로변,37.494307 ,127.045912 ,4,,
역삼동 788-32 정류소(버스 택시 등),역삼동 788-32 정류소,37.493001 ,127.041796 ,4,,
역삼동 799-21 정류소(버스 택시 등),역삼동 799-21 정류소,37.491953 ,127.038543 ,4,,
역삼동 839-17 정류소(버스 택시 등),역삼동 839-17 정류소,37.489656 ,127.033444 ,4,,
도곡동 943-2 정류소(버스 택시 등),도곡동 943-2 정류소,37.490380 ,127.032855 ,4,,
도곡동 545-7 정류소(버스 택시 등),도곡동 545-7 정류소,37.491454 ,127.038860 ,4,,
도곡동 543-5 정류소(버스 택시 등),도곡동 543-5 정류소,37.492468 ,127.042429 ,4,,
도곡동 래미안그레이트아파트 정류소(버스  택시 등),서울 강남구 역삼2동,37.495964 ,127.046839 ,4,,
대치동940-3 다이소매장앞 도로변(횡단보도 포함),대치동940-3 다이소매장앞,37.498519 ,127.057749 ,4,,
한티역3번출구앞 정류소(버스 택시 등),서울 강남구 대치1동,37.493260 ,127.056820 ,4,,
대치동 은마아파트 2동 앞 정류소(버스 택시 등),서울 강남구 대치2동 정류소,37.495808 ,127.067019 ,4,,
대치동 605 정류소(버스 택시 등),대치동 605 정류소,37.494025 ,127.061344 ,4,,
대치동 629 정류소(버스 택시 등),대치동 629 정류소,37.492863 ,127.058611 ,4,,
대치동 651 도로변(횡단보도 포함),대치동 651 도로변,37.492208 ,127.057381 ,4,,
도곡동 도곡역 2번출구 지하철역 입구,서울 강남구 대치동 600,37.492676 ,127.059212 ,4,,
대치동 그랑프리상가 정류소(버스 택시 등),서울 강남구 대치동 500,37.491219 ,127.056525 ,4,,
대치역 7번출구 정류소(버스 택시 등),대치역 7번출구 정류소,37.492549 ,127.064017 ,4,,
대치동 미도아파트 201동 앞 정류소(버스 택시 등),서울 강남구 삼성로 150 정류소,37.495695 ,127.068565 ,4,,
대치동 학여울역 1번출구 앞 지하철역 입구,서울 강남구 개포동 184-2 지하철역 입구,37.492178 ,127.072308 ,4,,
도곡동 숙명여고 앞 정류소(버스 택시 등),서울 강남구 언주로 117 도로변,37.486466 ,127.050396 ,4,,
도곡동 매봉역 2번출구 앞 지하철역 입구,서울 강남구 도곡동 179-2 앞,37.486994 ,127.046680 ,4,,
도곡동 180-13 정류소(버스 택시 등),도곡동 180-13 정류소,37.486382 ,127.044854 ,4,,
도곡동 411-20 정류소(버스 택시 등),도곡동 411-20 정류소,37.485957 ,127.045431 ,4,,
도곡동 463 도로변(횡단보도 포함),도곡동 463 도로변,37.486617 ,127.047110 ,4,,
도곡동 개포한신아파트 앞 정류소(버스 택시 등),서울 강남구 언주로 123 정류장,37.487603 ,127.049755 ,4,,
도곡역 4번출구 앞 도로변(횡단보도 포함),서울 강남구 언주로30길 57 도로변,37.489457 ,127.053965 ,4,,
개포1.2차 우성아파트 9동앞 도로변(횡단보도 포함),대치동 503 노인정 도로변,37.491125 ,127.059896 ,4,,
대치동 1009-5 도로변(횡단보도 포함),대치동 1009-5 도로변,37.501642 ,127.067767 ,4,,
대치동 1008-3 도로변(횡단보도 포함),대치동 1008-3 도로변,37.503036 ,127.067046 ,4,,
대치동 1007 정류소(버스 택시 등),대치동 1007 도로변,37.504572 ,127.066172 ,4,,
대치동 1001 정류소(버스  택시 등)   ,대치동 1001 도로변,37.507429 ,127.064559 ,4,,
대치동 995-9 정류소(버스 택시 등)   ,대치동 995-9 도로변,37.507941 ,127.064230 ,4,,
대치동 946-11 정류소(버스 택시 등)   ,대치동 946-11 도로변,37.507879 ,127.063021 ,4,,
대치동 947-7 정류소(버스 택시 등)   ,대치동 947-7 도로변,37.507056 ,127.063481 ,4,,
대치동 949-11 도로변(횡단보도 포함),대치동 949-11 도로변,37.505232 ,127.064499 ,4,,
대치동 984-4 정류소(버스 택시 등)   ,대치동 984-4 도로변,37.501816 ,127.066398 ,4,,
대치동 984-6 도로변(횡단보도 포함),대치동 984-6 도로변,37.501339 ,127.066657 ,4,,
대치동 50-8 도로변(횡단보도 포함),대치동 50-8 도로변,37.497155 ,127.070458 ,4,,
대치동 우성아파트 도로변(횡단보도 포함),대치동 50-45 도로변,37.498418 ,127.069515 ,4,,
대치동 993-2 도로변(횡단보도 포함),대치동 993-2 도로변,37.500480 ,127.067093 ,4,,
대치동 994-16 정류소(버스 택시 등)   ,대치동 994-16 정류소,37.498357 ,127.068293 ,4,,
대치동 은마아파트 정상어학원 앞 도로변(횡단보도 포함),대치동 994-4 도로변,37.499412 ,127.067582 ,4,,
대치동 은마아파트 강남나무병원 앞 도로변(횡단보도 포함),대치동 994-5 도로변,37.499278 ,127.067673 ,4,,
대치동 994-8 도로변(횡단보도 포함),대치동 994-8 도로변,37.498701 ,127.068068 ,4,,
대치동 994-10 스타벅스 앞 도로변(횡단보도 포함),대치동 994-10 스타벅스 앞 도로변,37.498037 ,127.068504 ,4,,
은마아파트 1동앞 도로변(횡단보도 포함),대치동 316 도로변,37.497418 ,127.065327 ,4,,
대치동 1020 정류소(버스 택시 등)   ,대치동 1020 정류소,37.498382 ,127.061524 ,4,,
대치동 988-14 도로변(횡단보도 포함),대치동 988-14 도로변,37.499390 ,127.061127 ,4,,
대치동 974-1 정류소(버스 택시 등)   ,대치동 974-1 정류소,37.500848 ,127.060130 ,4,,
대치동 962-21 도로변(횡단보도 포함),대치동 962-21 도로변,37.501507 ,127.059906 ,4,,
대치동 960-4 정류소(버스 택시 등)   ,대치동 960-4 정류소,37.503572 ,127.058807 ,4,,
대치동 957-13 도로변(횡단보도 포함),대치동 957-13 도로변,37.505301 ,127.057809 ,4,,
대치동 903-29 정류소(버스 택시 등)   ,대치동 903-29 정류소,37.503322 ,127.058111 ,4,,
대치동 913-16 도로변(횡단보도 포함),대치동 913-16 도로변,37.501689 ,127.058957 ,4,,
대치동 1019-14 정류소(버스 택시 등)   ,대치동 1019-14 정류소,37.498047 ,127.060896 ,4,,
대치동 한티근린공원 정류소(버스 택시 등)   ,서울 강남구 삼성로 221 정류소,37.496703 ,127.061751 ,4,,
대치동 897 도로변(횡단보도 포함),대치동 897 도로변,37.502889 ,127.050083 ,4,,
대치동 889-33 도로변(횡단보도 포함),대치동 889-33 도로변,37.503889 ,127.049447 ,4,,
진선여고사거리 정류소(버스 택시 등)   ,역삼동 716 정류소,37.502438 ,127.049360 ,4,,
역삼동 대림e편한세상 정류소(버스 택시 등)   ,역삼동 755-4 앞 정류소,37.498778 ,127.049879 ,4,,
도곡동 106-1 도로변(횡단보도 포함),도곡동 106-1 도로변,37.492698 ,127.053522 ,4,,
도곡동 91 정류소(버스 택시 등)   ,도곡동 91 정류소,37.491024 ,127.053047 ,4,,
206 대치동부센트레빌 101동 앞 정류소(버스 택시 등)   ,서울 강남구 선릉로 206 동부센트레빌상가 122호 앞 정류소,37.491464 ,127.055642 ,4,,
역삼동 래미안그레이트아파트 정류소(버스 택시 등)   ,역삼동 762-3 앞 정류소,37.495165 ,127.047245 ,4,,
대림역삼아파트 앞 정류소(버스 택시 등)   ,역삼2동 761-18 앞 정류소,37.495955 ,127.046657 ,4,,
역삼동 래미안개나리 103동 앞 도로변(횡단보도 포함),역삼동 754 앞 도로변,37.498571 ,127.046419 ,4,,
역삼동 역삼자이아파트103동 앞 정류소(버스 택시 등)   ,역삼동 711-3 앞 도로변,37.500442 ,127.044484 ,4,,
역삼동 도곡지구대 도로변(횡단보도 포함),역삼동 711 앞 도로변,37.501333 ,127.043718 ,4,,
역삼동 734-17 도로변(횡단보도 포함),역삼동 734-17 앞 도로변,37.496221 ,127.039397 ,4,,
역삼동 역삼역 1번출구 도로변(횡단보도 포함),역삼동 717 앞 도로변,37.500255 ,127.038087 ,4,,
일원동 712-1 정류소(버스 택시 등)   ,일원동 712-1 정류소,37.492174 ,127.087831 ,4,,
일원동 643-5 도로변(횡단보도 포함),일원동 643-5 도로변,37.492120 ,127.087369 ,4,,
대청역 3번출구 앞 도로변(횡단보도 포함),서울 강남구 일원동 700-6 도로변,37.494155 ,127.081075 ,4,,
대청역 6번출구 앞 도로변(횡단보도 포함),서울 강남구 일원동 700-5 앞 도로변,37.493421 ,127.078769 ,4,,
개포동 183 정류소(버스 택시 등)   ,개포동 183 정류소,37.490426 ,127.070030 ,4,,
개포동 개포주공 6단지 정류소(버스 택시 등)   ,개포동 185 정류소,37.488876 ,127.071668 ,4,,
개포동 182-1 정류소(버스 택시 등)   ,개포동 182-1 정류소,37.489784 ,127.068211 ,4,,
개포동 186 도로변(횡단보도 포함),개포동 186 도로변,37.488960 ,127.066654 ,4,,
개포동역 1번출구 정류소(버스 택시 등)   ,서울 강남구 개포동 180-2 정류소,37.489132 ,127.065474 ,4,,
개포동 개포주공 1단지 도로변(횡단보도 포함),서울 강남구 개포동 141 정류소,37.478489 ,127.061614 ,4,,
개포동 655-3 도로변(횡단보도 포함),개포동 655-3 도로변,37.481126 ,127.053243 ,4,,
개포동 달터공원 정류소(버스 택시 등)   ,개포동 156 정류소,37.485364 ,127.061056 ,4,,
개포동 개포지구대 도로변(횡단보도 포함),서울 강남구 개포로 261 정류소,37.479778 ,127.051168 ,4,,
